z_original,z_mc_highb,z_analytical,selected_original,selected_mc_highb,selected_analytical,lv_id,feature_idx,length,n_active_strata,mean_analytical,std_analytical,mean_mc_highb,std_mc_highb,b_mc_highb
,,,False,False,False,LV57,264,2,1,0.0,,0.0,,10000
2.880443581098291,47.97368701781171,47.715579499494424,True,True,True,LV246,2,3,1,0.04363828819391509,0.06989808578352392,0.043538790998388734,0.06952409484439667,10000
3.5996593107868353,22.785857482155045,22.579427973156392,True,True,True,LV57,324,3,1,0.015435530658140743,0.03285922530757429,0.015494735279065723,0.032558937360429786,10000
4.559854400671835,54.179176534499774,54.468891795564524,True,True,True,LV246,158,3,1,0.018190793421938255,0.04822150979856789,0.018189123932053058,0.04847939811809995,10000
3.9873609087313926,24.012846567802494,24.268537661013017,True,True,True,LV246,127,3,1,0.19050060921881395,0.14323643094361108,0.19041112816053277,0.14476535258020928,10000
6.434192356784399,24.91047168719099,24.756129259016554,True,True,True,LV57,218,3,1,0.017981601536476398,0.04119845176423217,0.01808156473496381,0.04093917797921879,10000
7.728688167477175,33.78689665195679,33.73969559698476,True,True,True,LV57,213,3,1,0.05334448233094972,0.06209686306358705,0.05309695635858704,0.0620174384421921,10000
3.9974340365993113,52.51328469422817,52.350204297452876,True,True,True,LV246,168,3,1,0.02325050602949458,0.05687933401016183,0.022702782715068145,0.056713125000478155,10000
5.620737850899654,29.640352009046957,29.960400760473117,True,True,True,LV246,128,3,1,0.15244057483895204,0.11380800725008632,0.15430993052931394,0.11497380834859489,10000
3.7490019965007035,49.125539338024936,50.67527598915239,True,True,True,LV246,162,3,1,0.019934357398346408,0.04877067301012785,0.02096070068022784,0.05028832263162234,10000
7.732607177608448,41.50449281599515,42.632728420407396,True,True,True,LV57,207,3,1,0.02914715275956496,0.03745795704685108,0.02998547076723155,0.03845599557209651,10000
2.712198975457758,16.766847407815924,16.83142769828435,True,True,True,LV246,65,3,1,0.43414069644922426,0.18888011248301045,0.4331120717798962,0.18966896424956403,10000
3.670369946125746,51.93491312254413,51.54554045617104,True,True,True,LV246,161,3,1,0.020603442990276666,0.0506659672747507,0.020529957013971666,0.0502875232644669,10000
4.545419617051544,21.8974477384568,21.894662739645955,True,True,True,LV246,120,3,1,0.34540725003047684,0.17276233149547285,0.3467414409244762,0.1726794298804785,10000
4.665712668388522,56.680084521363035,57.918840953033275,True,True,True,LV246,159,3,1,0.017117516384837352,0.04213182616637196,0.017677989862245672,0.043042738660596234,10000
5.899871771414987,44.13895310278669,45.24283192892341,True,True,True,LV57,210,3,1,0.012106865282951773,0.029826993452978994,0.012132351498919374,0.03057236455925513,10000
,,,False,False,False,LV57,185,3,1,0.0,,0.0,,10000
0.1415496255419152,12.298575146299868,12.354615013797737,False,True,True,LV57,371,3,1,0.0339895911959408,0.05249196694860112,0.0335714483881698,0.052765151902167386,10000
,,,False,False,False,LV57,337,3,1,0.0,,0.0,,10000
,,,False,False,False,LV57,331,3,1,0.0,,0.0,,10000
,,,False,False,False,LV57,268,3,1,0.0,,0.0,,10000
1.178003789050177,15.353951228788082,15.63426240266765,False,True,True,LV246,93,3,1,0.5197391206347092,0.18173859717048887,0.5226138775576563,0.18486929635487936,10000
,,,False,False,False,LV57,380,3,1,0.0,,0.0,,10000
-1.2505316823218584,6.157810294254957,6.185371207370756,False,True,True,LV246,79,3,1,0.17100829328512,0.1434805259648663,0.16924844775059647,0.1444085019127096,10000
-0.8207051434055327,-0.17857574632944206,-0.18159218218367695,False,False,False,LV57,224,3,1,0.004392469814250563,0.02418865042222834,0.004304569154627183,0.024105004420286617,10000
-1.8666720430682622,0.402363115549662,0.39832585847952406,False,False,False,LV246,57,3,1,0.06462615155757255,0.08187934783701747,0.06447661180601401,0.08142943526452076,10000
-0.6846332495003596,-0.4161169971308638,-0.41022429401005556,False,False,False,LV603,441,3,1,0.026919785776744476,0.06562211494983915,0.02746175964439616,0.06599528458040796,10000
0.3872865311019681,20.832859358493568,20.995419643565263,False,True,True,LV57,339,3,1,0.02230078855340542,0.029466910750435164,0.022629366973217796,0.029681071030365325,10000
-1.665592934684384,3.149349590689738,3.1744951512819806,False,True,True,LV57,301,3,1,0.10102133543268099,0.08530786260243028,0.10165011949346346,0.08578933660955997,10000
1.4070114049997606,11.881493354120181,12.006015789842024,False,True,True,LV246,173,3,1,0.18208693914307025,0.13891961765034558,0.18364364501518363,0.1402445271392522,10000
,,,False,False,False,LV57,341,3,1,0.0,,0.0,,10000
