z_original,z_mc_highb,z_analytical,selected_original,selected_mc_highb,selected_analytical,lv_id,feature_idx,length,n_active_strata,mean_analytical,std_analytical,mean_mc_highb,std_mc_highb,b_mc_highb
,,,False,False,False,LV57,268,3,9,0.0,,0.0,,10000
1.178003789050177,-3.8555277946580255,-3.8619623684756736,False,False,False,LV246,93,3,27,3.383947585952342,0.005919153601312742,3.3839137886475115,0.005920266270234818,10000
,,,False,False,False,LV57,380,3,14,0.0,,0.0,,10000
-1.2505316823218584,0.9715502466050621,0.9775263585175176,False,False,False,LV246,79,3,5,0.9757440125362333,0.0846469193893354,0.9762004471465069,0.08469779154259192,10000
-0.8207051434055327,-0.7526358997387887,-0.7544342118772608,False,False,False,LV57,224,3,4,0.06416086823085157,0.08504501415862345,0.06331199482749489,0.08412034936078397,10000
-1.8666720430682622,-0.6505859750998392,-0.6433797118336514,False,False,False,LV246,57,3,9,0.18396162961695126,0.13478947959564694,0.18447163922471158,0.13408039749831527,10000
-0.6846332495003596,-0.42472969615063805,-0.4209480953389148,False,False,False,LV603,441,3,2,0.028351205022902518,0.06735083336123976,0.02873595386252684,0.06765703957826183,10000
0.3872865311019681,1.1490312383594614,1.1611844409825283,False,False,False,LV57,339,3,19,0.5138793903160151,0.10944992936240479,0.5143310235274626,0.110214516022754,10000
-1.665592934684384,-0.39793195701140016,-0.40689511819532365,False,False,False,LV57,301,3,3,0.40059437777383833,0.07069056584184791,0.4001650598410298,0.07120395261417202,10000
1.4070114049997606,-2.7933270474709686,-2.8001556421577485,False,False,False,LV246,173,3,4,1.913761519944,0.022785682628304937,1.9135216823942522,0.022755523840241206,10000
,,,False,False,False,LV57,341,3,19,0.0,,0.0,,10000
